session_id,timestamp,period,system_type,channel,intent,confidence_score,intent_attempts,turns,raw_input_length,response_latency_ms,is_fallback,transferred_to_human,transfer_reason,call_duration_sec,resolved
B-00066,2023-07-06 12:40:09.965895,B,llm_agent,chat,loan_inquiry,0.759,2,3,82,868,0,0,none,537,1
B-00067,2023-09-10 20:26:06.065756,B,llm_agent,voice,unknown,0.448,3,3,93,1192,1,0,none,427,1
B-00068,2023-09-14 14:13:14.240064,B,llm_agent,voice,make_payment,0.927,2,2,114,522,0,0,none,182,1
B-00069,2023-09-24 21:07:23.209811,B,llm_agent,mobile_app,unknown,0.92,4,4,193,879,1,0,none,472,1
B-00070,2023-12-20 00:56:43.732711,B,llm_agent,voice,request_statement,0.606,2,4,12,385,0,1,unresolved,95,1
B-00071,2023-09-09 11:14:37.298948,B,llm_agent,voice,loan_inquiry,0.706,1,1,46,1041,0,0,none,321,1
B-00072,2023-10-24 22:24:38.415814,B,llm_agent,voice,check_balance,0.705,2,1,32,548,0,0,none,282,1
B-00073,2023-09-25 20:50:59.369153,B,llm_agent,voice,card_management,0.591,4,4,52,1591,0,0,none,186,1
B-00074,2023-10-28 11:17:18.073993,B,llm_agent,voice,document_request,0.698,4,4,84,2661,0,0,none,112,1
B-00075,2023-12-26 10:58:32.274789,B,llm_agent,voice,profile_update,0.863,4,3,93,850,0,1,low_confidence,349,1
B-00076,2023-12-14 20:02:11.659781,B,llm_agent,chat,transfer_funds,0.945,1,4,119,296,0,0,none,47,1
B-00077,2023-12-16 08:55:33.470918,B,llm_agent,chat,check_balance,0.559,1,4,94,1169,0,0,none,548,1
B-00078,2023-11-24 11:34:01.958724,B,llm_agent,chat,make_payment,0.746,1,3,118,319,0,0,none,592,1
B-00079,2023-10-25 12:53:29.323285,B,llm_agent,chat,freeze_card,0.92,1,3,19,651,0,0,none,521,1
B-00080,2023-10-22 14:16:48.227847,B,llm_agent,voice,document_request,0.519,3,5,173,2581,0,0,none,681,1
B-00081,2023-10-16 18:42:52.176769,B,llm_agent,mobile_app,make_payment,0.865,1,4,94,805,0,1,low_confidence,591,0
B-00082,2023-08-08 04:25:20.542686,B,llm_agent,voice,check_balance,0.636,2,1,57,594,0,0,none,378,1
B-00083,2023-11-24 19:29:38.350080,B,llm_agent,chat,update_address,0.852,1,2,61,227,0,0,none,459,1
B-00084,2023-11-04 17:39:06.422827,B,llm_agent,chat,transaction_dispute,0.114,2,3,148,854,0,0,none,618,0
B-00085,2023-11-01 06:51:22.331818,B,llm_agent,voice,card_management,0.107,2,7,43,1793,0,0,none,180,1
B-00086,2023-11-06 00:07:47.370048,B,llm_agent,voice,unknown,0.253,3,6,105,2737,1,0,none,316,1
B-00087,2023-11-08 07:29:18.553383,B,llm_agent,chat,unknown,0.504,2,7,69,1151,1,0,none,107,1
B-00088,2023-07-30 18:46:27.659353,B,llm_agent,chat,fund_movement,0.714,2,5,149,1832,0,0,none,690,1
B-00089,2023-12-11 09:29:24.669527,B,llm_agent,voice,transaction_dispute,0.331,4,5,67,1083,0,1,timeout,393,1
B-00090,2023-08-06 06:39:44.543607,B,llm_agent,voice,make_payment,0.755,2,4,79,782,0,0,none,572,1
B-00091,2023-10-24 21:12:35.235669,B,llm_agent,voice,make_payment,0.806,1,4,116,216,0,0,none,234,1
B-00092,2023-09-30 11:06:21.608321,B,llm_agent,chat,profile_update,0.741,2,6,105,1135,0,0,none,607,1
B-00093,2023-08-09 09:14:11.314655,B,llm_agent,voice,payment_processing,0.21,4,5,192,2784,0,0,none,218,1
B-00094,2023-12-14 15:38:34.679264,B,llm_agent,voice,request_statement,0.729,1,3,75,897,0,0,none,166,1
B-00095,2023-09-10 18:46:02.963302,B,llm_agent,voice,loan_inquiry,0.923,1,2,116,664,0,0,none,86,1
B-00096,2023-11-27 20:58:01.859734,B,llm_agent,voice,check_balance,0.839,2,1,115,240,0,0,none,493,1
B-00097,2023-09-12 13:23:51.753954,B,llm_agent,mobile_app,transfer_funds,0.546,2,1,93,1139,0,0,none,31,0
B-00098,2023-12-17 15:27:22.508963,B,llm_agent,voice,unknown,0.558,4,5,153,1273,1,0,none,717,1
B-00099,2023-07-06 09:11:52.819514,B,llm_agent,chat,account_balance_check,0.953,3,5,103,1117,0,0,none,261,1
B-00100,2023-12-11 21:46:02.546299,B,llm_agent,voice,account_balance_check,0.349,4,6,124,2722,0,0,none,657,1
B-00101,2023-12-19 00:29:55.473543,B,llm_agent,voice,check_balance,0.858,2,4,39,1184,0,0,none,648,1
B-00102,2023-12-02 19:15:55.816897,B,llm_agent,mobile_app,update_address,0.716,1,3,117,254,0,0,none,685,1
B-00103,2023-10-13 14:44:32.719840,B,llm_agent,chat,dispute_charge,0.89,2,4,5,539,0,0,none,656,1
B-00104,2023-12-28 15:09:37.046055,B,llm_agent,voice,freeze_card,0.812,1,4,97,413,0,0,none,707,1
B-00105,2023-08-30 02:05:40.857746,B,llm_agent,chat,dispute_charge,0.764,2,2,95,1062,0,0,none,198,0
B-00106,2023-11-03 22:58:23.840209,B,llm_agent,voice,account_balance_check,0.289,4,3,72,2159,0,0,none,309,1
B-00107,2023-10-13 02:03:55.738668,B,llm_agent,voice,transaction_dispute,0.442,4,4,69,2680,0,0,none,100,1
B-00108,2023-07-31 22:34:56.994196,B,llm_agent,chat,document_request,0.696,3,5,88,1773,0,0,none,160,1
B-00109,2023-10-16 00:26:04.014594,B,llm_agent,voice,make_payment,0.565,1,1,43,553,0,0,none,612,0
B-00110,2023-09-11 09:54:38.655913,B,llm_agent,voice,make_payment,0.786,2,1,97,388,0,0,none,203,1
B-00111,2023-07-25 22:25:50.460944,B,llm_agent,chat,payment_processing,0.459,4,4,127,2666,0,0,none,401,1
B-00112,2023-08-25 13:50:53.027764,B,llm_agent,chat,account_balance_check,0.837,3,3,186,2103,0,1,unresolved,405,0
B-00113,2023-07-01 12:50:03.872311,B,llm_agent,voice,transaction_dispute,0.406,4,7,40,2203,0,0,none,474,1
B-00114,2023-12-27 21:58:47.111709,B,llm_agent,voice,check_balance,0.974,2,3,26,276,0,0,none,554,1
B-00115,2023-07-04 20:13:35.476588,B,llm_agent,voice,transaction_dispute,0.464,3,3,89,1221,0,1,low_confidence,620,0
B-00116,2023-09-22 21:54:55.474609,B,llm_agent,voice,insurance_claim,0.752,3,7,158,1083,0,0,none,283,1
B-00117,2023-07-06 13:49:55.874759,B,llm_agent,voice,dispute_charge,0.747,1,3,78,1186,0,0,none,487,1
B-00118,2023-09-18 22:21:17.014099,B,llm_agent,mobile_app,update_address,0.906,2,2,56,929,0,0,none,176,1
B-00119,2023-11-02 23:12:40.222847,B,llm_agent,voice,transfer_funds,0.747,1,4,9,1041,0,0,none,597,1
B-00120,2023-10-16 14:42:41.447668,B,llm_agent,mobile_app,account_balance_check,0.736,4,3,87,1178,0,0,none,39,0
B-00121,2023-10-04 23:07:52.996382,B,llm_agent,voice,account_balance_check,0.478,3,7,106,2623,0,0,none,93,1
B-00122,2023-07-25 06:18:38.504691,B,llm_agent,voice,payment_processing,0.52,3,4,132,2199,0,0,none,251,0
B-00123,2023-09-28 14:52:58.462658,B,llm_agent,voice,check_balance,0.816,1,3,71,623,0,0,none,93,1
B-00124,2023-08-02 07:23:09.464295,B,llm_agent,mobile_app,make_payment,0.75,1,4,90,910,0,0,none,186,1
B-00125,2023-10-05 10:34:44.259909,B,llm_agent,chat,account_balance_check,0.218,4,3,107,2770,0,0,none,260,0
B-00126,2023-08-27 18:53:05.276579,B,llm_agent,chat,make_payment,0.923,1,4,58,1065,0,0,none,677,0
B-00127,2023-09-25 07:31:56.959807,B,llm_agent,voice,unknown,0.82,3,7,95,2987,1,1,low_confidence,305,1
B-00128,2023-08-01 22:11:38.705822,B,llm_agent,chat,profile_update,0.593,2,4,115,1074,0,0,none,658,0
B-00129,2023-08-20 21:18:28.960273,B,llm_agent,voice,payment_processing,0.23,3,5,128,2014,0,1,low_confidence,530,1
B-00130,2023-10-17 20:28:07.544590,B,llm_agent,voice,request_statement,0.644,2,3,102,517,0,0,none,228,1
B-00131,2023-08-12 17:19:29.512068,B,llm_agent,voice,make_payment,0.839,2,2,18,587,0,0,none,390,1
B-00132,2023-10-01 17:02:33.594757,B,llm_agent,chat,request_statement,0.961,2,1,96,862,0,0,none,275,1
B-00133,2023-12-13 09:52:01.218350,B,llm_agent,mobile_app,dispute_charge,0.753,1,3,88,555,0,1,unresolved,450,1
B-00134,2023-07-01 02:28:54.286010,B,llm_agent,chat,credit_inquiry,0.653,3,6,180,2651,0,1,timeout,216,1
B-00135,2023-11-08 04:41:47.529590,B,llm_agent,voice,credit_inquiry,0.32,3,7,133,2543,0,1,low_confidence,681,1
B-00136,2023-10-20 03:27:41.007483,B,llm_agent,voice,fund_movement,0.475,4,5,186,2091,0,0,none,265,1
B-00137,2023-12-23 12:38:22.237478,B,llm_agent,voice,document_request,0.268,2,7,108,2145,0,0,none,719,0
B-00138,2023-12-27 02:32:22.348746,B,llm_agent,voice,card_management,0.217,2,4,178,1729,0,0,none,301,1
B-00139,2023-11-27 04:29:58.239195,B,llm_agent,voice,freeze_card,0.76,1,1,30,331,0,1,low_confidence,90,0
B-00140,2023-12-04 08:05:11.264542,B,llm_agent,voice,make_payment,0.881,1,1,36,203,0,0,none,184,0
B-00141,2023-10-16 05:39:36.913994,B,llm_agent,chat,credit_inquiry,0.343,3,4,59,1928,0,0,none,255,1
B-00142,2023-09-14 02:31:31.768879,B,llm_agent,chat,account_balance_check,0.719,4,3,128,835,0,0,none,64,1
B-00143,2023-11-07 01:42:36.481326,B,llm_agent,voice,dispute_charge,0.944,2,1,64,411,0,0,none,170,1
B-00144,2023-07-30 19:39:27.430406,B,llm_agent,chat,make_payment,0.908,2,1,69,939,0,0,none,566,1
B-00145,2023-11-04 16:57:03.928671,B,llm_agent,voice,fund_movement,0.511,4,4,146,2545,0,0,none,569,1
B-00146,2023-10-15 21:59:05.111612,B,llm_agent,voice,credit_inquiry,0.608,2,7,82,2311,0,1,timeout,170,1
B-00147,2023-08-03 10:03:52.754108,B,llm_agent,voice,request_statement,0.722,1,3,81,1046,0,0,none,719,1
B-00148,2023-08-29 12:00:37.938945,B,llm_agent,voice,unknown,0.429,3,6,158,1613,1,0,none,617,1
B-00149,2023-08-05 12:32:35.485960,B,llm_agent,chat,profile_update,0.492,3,7,72,2232,0,0,none,571,1
B-00150,2023-07-29 01:55:17.319417,B,llm_agent,voice,loan_inquiry,0.886,1,4,60,544,0,0,none,677,0
B-00151,2023-09-10 22:53:01.473547,B,llm_agent,voice,check_balance,0.896,1,2,51,438,0,0,none,250,1
B-00152,2023-12-15 20:14:01.509199,B,llm_agent,voice,freeze_card,0.898,1,3,32,220,0,0,none,419,1
B-00153,2023-08-05 08:48:01.234513,B,llm_agent,chat,dispute_charge,0.811,1,2,36,440,0,0,none,647,1
B-00154,2023-07-20 03:23:11.231934,B,llm_agent,voice,loan_inquiry,0.82,2,3,54,836,0,0,none,406,1
B-00155,2023-12-24 11:02:05.629611,B,llm_agent,chat,transaction_dispute,0.338,2,3,49,1401,0,0,none,186,1
B-00156,2023-09-22 12:28:46.085557,B,llm_agent,voice,dispute_charge,0.9,1,4,97,255,0,1,timeout,170,1
B-00157,2023-08-25 15:30:53.295542,B,llm_agent,voice,dispute_charge,0.888,1,4,83,974,0,0,none,115,1
B-00158,2023-10-23 01:57:44.077710,B,llm_agent,voice,fund_movement,0.797,2,6,82,841,0,0,none,330,1
B-00159,2023-12-12 08:13:25.056525,B,llm_agent,chat,insurance_claim,0.599,2,3,62,2207,0,0,none,660,1
B-00160,2023-11-27 00:21:46.001867,B,llm_agent,voice,transfer_funds,0.667,1,4,71,945,0,0,none,342,0
B-00161,2023-08-10 02:20:05.269716,B,llm_agent,voice,profile_update,0.392,2,7,89,1044,0,0,none,148,1
B-00162,2023-10-18 17:59:05.520351,B,llm_agent,voice,payment_processing,0.48,3,6,48,1568,0,1,unresolved,587,1
B-00163,2023-09-16 23:36:42.106957,B,llm_agent,voice,payment_processing,0.658,3,6,80,2084,0,0,none,556,1
B-00164,2023-10-25 03:59:48.823352,B,llm_agent,mobile_app,document_request,0.706,4,6,128,1766,0,0,none,274,1
B-00165,2023-07-23 11:13:28.396740,B,llm_agent,voice,update_address,0.941,1,1,90,582,0,1,unresolved,276,0
B-00166,2023-12-01 03:31:39.174621,B,llm_agent,voice,investment_advice,0.171,3,3,158,2780,0,1,unresolved,255,1
B-00167,2023-11-26 18:05:29.358480,B,llm_agent,voice,profile_update,0.764,4,7,178,836,0,0,none,370,1
B-00168,2023-10-21 00:29:11.725630,B,llm_agent,mobile_app,loan_inquiry,0.831,2,3,111,707,0,0,none,710,1
B-00169,2023-07-18 08:11:32.632004,B,llm_agent,voice,check_balance,0.904,2,1,110,1140,0,0,none,500,1
B-00170,2023-12-13 07:40:15.441639,B,llm_agent,voice,profile_update,0.71,4,6,77,1154,0,1,low_confidence,406,1
B-00171,2023-11-04 18:03:10.396105,B,llm_agent,voice,make_payment,0.787,2,4,110,405,0,0,none,496,1
B-00172,2023-08-25 13:06:12.774538,B,llm_agent,voice,dispute_charge,0.648,2,4,74,489,0,0,none,536,1
B-00173,2023-10-25 05:05:37.967762,B,llm_agent,voice,check_balance,0.756,2,2,60,844,0,1,low_confidence,542,1
B-00174,2023-09-24 02:49:05.816662,B,llm_agent,voice,card_management,0.261,2,3,94,2402,0,0,none,473,1
B-00175,2023-10-27 18:18:48.521210,B,llm_agent,chat,make_payment,0.778,1,4,87,611,0,0,none,254,1
B-00176,2023-10-14 10:31:05.156754,B,llm_agent,chat,dispute_charge,0.773,2,4,105,274,0,0,none,459,1
B-00177,2023-08-09 09:13:24.477164,B,llm_agent,voice,dispute_charge,0.732,1,4,11,341,0,0,none,290,0
B-00178,2023-09-23 05:38:40.339154,B,llm_agent,voice,fund_movement,0.552,4,4,180,1427,0,0,none,398,1
B-00179,2023-10-07 16:48:27.566095,B,llm_agent,voice,credit_inquiry,0.587,2,6,185,1231,0,1,low_confidence,498,1
B-00180,2023-09-25 01:33:01.159407,B,llm_agent,mobile_app,request_statement,0.87,1,3,76,437,0,1,low_confidence,175,1
B-00181,2023-10-08 04:29:00.823266,B,llm_agent,mobile_app,transaction_dispute,0.56,2,5,139,2613,0,0,none,702,1
B-00182,2023-07-08 22:25:21.205806,B,llm_agent,voice,update_address,0.775,1,4,9,1120,0,0,none,212,0
B-00183,2023-12-10 20:50:03.397739,B,llm_agent,chat,profile_update,0.751,2,5,61,855,0,0,none,489,1
B-00184,2023-09-10 03:26:06.128117,B,llm_agent,voice,transaction_dispute,0.199,4,6,129,1391,0,1,unresolved,641,0
B-00185,2023-10-30 11:42:03.098562,B,llm_agent,chat,update_address,0.754,1,1,24,946,0,1,low_confidence,524,1
B-00186,2023-10-15 22:10:15.381016,B,llm_agent,chat,transaction_dispute,0.335,2,3,96,1129,0,0,none,462,1
B-00187,2023-12-15 00:59:56.785108,B,llm_agent,voice,check_balance,0.915,2,2,49,971,0,0,none,515,1
B-00188,2023-12-03 08:45:50.888206,B,llm_agent,mobile_app,card_management,0.396,2,3,158,2557,0,0,none,540,1
B-00189,2023-11-19 00:48:29.624248,B,llm_agent,chat,profile_update,0.571,3,7,140,1170,0,0,none,464,0
B-00190,2023-10-12 11:40:45.217269,B,llm_agent,voice,card_management,0.448,3,4,128,2997,0,1,low_confidence,681,1
B-00191,2023-10-03 03:41:39.352323,B,llm_agent,voice,request_statement,0.645,2,3,104,330,0,0,none,138,1
B-00192,2023-09-02 14:07:35.875091,B,llm_agent,voice,check_balance,0.97,1,1,12,646,0,1,low_confidence,189,0
B-00193,2023-09-02 00:35:21.303780,B,llm_agent,voice,unknown,0.405,2,3,153,1742,1,1,customer_request,390,1
B-00194,2023-07-31 09:21:00.345722,B,llm_agent,chat,update_address,0.949,2,2,55,723,0,0,none,714,1
B-00195,2023-09-03 09:42:01.624036,B,llm_agent,voice,account_balance_check,0.474,3,3,54,906,0,0,none,77,1
B-00196,2023-11-20 15:47:30.574153,B,llm_agent,voice,transaction_dispute,0.645,4,3,64,1578,0,0,none,230,1
B-00197,2023-10-11 22:45:53.602508,B,llm_agent,voice,dispute_charge,0.939,1,4,109,825,0,0,none,346,1
B-00198,2023-09-26 12:54:09.414062,B,llm_agent,voice,check_balance,0.755,2,1,119,735,0,0,none,191,1
B-00199,2023-11-30 05:39:10.704284,B,llm_agent,chat,check_balance,0.761,1,3,48,902,0,0,none,380,1
B-00200,2023-10-30 23:05:49.781234,B,llm_agent,voice,request_statement,0.801,2,1,28,974,0,0,none,140,1
B-00201,2023-09-16 14:27:43.916805,B,llm_agent,voice,investment_advice,0.455,2,7,188,1638,0,0,none,697,1
B-00202,2023-07-30 12:53:54.399488,B,llm_agent,voice,credit_inquiry,0.317,3,5,181,2235,0,0,none,527,1
B-00203,2023-12-23 18:15:56.613083,B,llm_agent,chat,loan_inquiry,0.805,1,4,117,228,0,0,none,246,1
B-00204,2023-08-12 03:50:01.755649,B,llm_agent,voice,unknown,0.773,4,7,127,1013,1,0,none,430,1
B-00205,2023-11-14 03:00:37.195399,B,llm_agent,voice,transfer_funds,0.805,2,1,6,691,0,0,none,163,1
B-00206,2023-07-04 20:13:19.449038,B,llm_agent,chat,account_balance_check,0.282,3,5,86,1481,0,0,none,687,1
B-00207,2023-11-20 16:37:14.886214,B,llm_agent,chat,dispute_charge,0.712,2,1,118,332,0,0,none,532,1
B-00208,2023-11-08 00:24:21.379278,B,llm_agent,voice,freeze_card,0.775,2,2,84,983,0,0,none,179,1
B-00209,2023-10-25 21:01:41.445031,B,llm_agent,voice,make_payment,0.714,1,2,116,614,0,0,none,683,1
B-00210,2023-08-12 02:02:14.033835,B,llm_agent,voice,fund_movement,0.359,2,5,74,804,0,1,low_confidence,261,0
B-00211,2023-12-12 00:06:10.016365,B,llm_agent,voice,check_balance,0.927,1,4,86,366,0,0,none,470,1
B-00212,2023-09-03 21:36:54.596875,B,llm_agent,chat,update_address,0.766,1,1,40,790,0,0,none,163,1
B-00213,2023-08-19 14:31:52.943540,B,llm_agent,chat,make_payment,0.932,1,4,83,1189,0,1,low_confidence,685,1
B-00214,2023-07-27 05:02:24.467847,B,llm_agent,voice,card_management,0.68,4,3,72,1052,0,0,none,271,1
B-00215,2023-10-10 02:20:24.565462,B,llm_agent,voice,unknown,0.68,4,7,125,2178,1,0,none,719,1
B-00216,2023-11-20 21:45:14.275568,B,llm_agent,voice,payment_processing,0.735,3,7,68,2356,0,0,none,296,1
B-00217,2023-08-03 23:39:01.247975,B,llm_agent,voice,freeze_card,0.844,1,3,80,979,0,0,none,712,0
B-00218,2023-09-28 16:23:26.273695,B,llm_agent,mobile_app,credit_inquiry,0.395,2,5,77,1255,0,0,none,46,1
B-00219,2023-12-11 15:02:23.507613,B,llm_agent,voice,update_address,0.843,2,3,70,890,0,0,none,58,1
B-00220,2023-11-11 00:01:27.046301,B,llm_agent,mobile_app,transfer_funds,0.808,2,2,55,947,0,1,customer_request,229,1
B-00221,2023-08-15 09:10:48.526462,B,llm_agent,chat,document_request,0.269,3,3,146,1991,0,1,unresolved,698,0
B-00222,2023-09-12 18:29:17.655657,B,llm_agent,chat,profile_update,0.674,2,5,191,845,0,0,none,616,1
B-00223,2023-07-21 01:22:34.043501,B,llm_agent,chat,unknown,0.193,2,7,103,1066,1,1,low_confidence,81,1
B-00224,2023-07-14 06:29:57.079191,B,llm_agent,chat,freeze_card,0.821,2,1,29,967,0,0,none,109,1
